epoch,step,train_loss_epoch,train_loss_step,val_loss
0,49,,0.024660462513566017,
0,99,,0.024957194924354553,
0,149,,0.02435351349413395,
0,199,,0.022711457684636116,
0,249,,0.020536653697490692,
0,299,,0.023484572768211365,
0,349,,0.02584359236061573,
0,399,,0.023119531571865082,
0,449,,0.020382406190037727,
0,499,,0.019565938040614128,
0,533,,,0.01913444511592388
0,533,0.022952046245336533,,
1,549,,0.017487237229943275,
1,599,,0.01895987056195736,
1,649,,0.01971045508980751,
1,699,,0.02055068500339985,
1,749,,0.017716018483042717,
1,799,,0.026769651100039482,
1,849,,0.02468436397612095,
1,899,,0.017672108486294746,
1,949,,0.020690469071269035,
1,999,,0.023602358996868134,
1,1049,,0.020314691588282585,
1,1067,,,0.02136938087642193
1,1067,0.022610750049352646,,
2,1099,,0.0248977392911911,
2,1149,,0.021340833976864815,
2,1199,,0.02222202718257904,
2,1249,,0.02179076336324215,
2,1299,,0.02146199904382229,
2,1349,,0.015976112335920334,
2,1399,,0.025342628359794617,
2,1449,,0.020166587084531784,
2,1499,,0.018192654475569725,
2,1549,,0.021327795460820198,
2,1599,,0.019428810104727745,
2,1601,,,0.019659915938973427
2,1601,0.0229007750749588,,
3,1649,,0.026675447821617126,
3,1699,,0.024587681517004967,
3,1749,,0.021064050495624542,
3,1799,,0.02719668298959732,
3,1849,,0.02297801710665226,
3,1899,,0.023678883910179138,
3,1949,,0.024385889992117882,
3,1999,,0.020844006910920143,
3,2049,,0.023645341396331787,
3,2099,,0.024125298485159874,
3,2135,,,0.01880546286702156
3,2135,0.02275684103369713,,
4,2149,,0.017730729654431343,
4,2199,,0.021388448774814606,
4,2249,,0.021581484004855156,
4,2299,,0.02901652455329895,
4,2349,,0.01951378770172596,
4,2399,,0.02372877113521099,
4,2449,,0.02213234268128872,
4,2499,,0.02201039344072342,
4,2549,,0.024727171286940575,
4,2599,,0.034553300589323044,
4,2649,,0.025328271090984344,
4,2669,,,0.01940075494349003
4,2669,0.022706927731633186,,
5,2699,,0.019154636189341545,
5,2749,,0.023880863562226295,
5,2799,,0.019741399213671684,
5,2849,,0.02067379839718342,
5,2899,,0.022383881732821465,
5,2949,,0.02405553124845028,
5,2999,,0.023812487721443176,
5,3049,,0.024228958413004875,
5,3099,,0.03227011486887932,
5,3149,,0.026835476979613304,
5,3199,,0.02203962951898575,
5,3203,,,0.017263030633330345
5,3203,0.022682566195726395,,
6,3249,,0.022042274475097656,
6,3299,,0.01874988153576851,
6,3349,,0.024346835911273956,
6,3399,,0.019511232152581215,
6,3449,,0.027540355920791626,
6,3499,,0.020194299519062042,
6,3549,,0.02733970619738102,
6,3599,,0.02176424115896225,
6,3649,,0.024863308295607567,
6,3699,,0.02078748680651188,
6,3737,,,0.01814010739326477
6,3737,0.02261008322238922,,
7,3749,,0.028512418270111084,
7,3799,,0.024689337238669395,
7,3849,,0.02641412802040577,
7,3899,,0.016895538195967674,
7,3949,,0.02323083020746708,
7,3999,,0.017413854598999023,
7,4049,,0.023935362696647644,
7,4099,,0.023969754576683044,
7,4149,,0.018149664625525475,
7,4199,,0.019522788003087044,
7,4249,,0.02313941717147827,
7,4271,,,0.019473696127533913
7,4271,0.022330520674586296,,
8,4299,,0.024538083001971245,
8,4349,,0.01950712315738201,
8,4399,,0.022883905097842216,
8,4449,,0.028918176889419556,
8,4499,,0.02414039336144924,
8,4549,,0.025388656184077263,
8,4599,,0.028353849425911903,
8,4649,,0.020169055089354515,
8,4699,,0.020172126591205597,
8,4749,,0.019858041778206825,
8,4799,,0.022818563506007195,
8,4805,,,0.01958342082798481
8,4805,0.022592907771468163,,
9,4849,,0.024248294532299042,
9,4899,,0.025072859600186348,
9,4949,,0.023903220891952515,
9,4999,,0.01913159154355526,
9,5049,,0.02525492012500763,
9,5099,,0.023978879675269127,
9,5149,,0.021837405860424042,
9,5199,,0.01910598762333393,
9,5249,,0.020663581788539886,
9,5299,,0.019626691937446594,
9,5339,,,0.01702994853258133
9,5339,0.022317437455058098,,
10,5349,,0.02440471760928631,
10,5399,,0.02622522972524166,
10,5449,,0.019760536029934883,
10,5499,,0.027070485055446625,
10,5549,,0.02387026511132717,
10,5599,,0.022409560158848763,
10,5649,,0.026658272370696068,
10,5699,,0.02095780335366726,
10,5749,,0.01838160865008831,
10,5799,,0.026202989742159843,
10,5849,,0.02100176364183426,
10,5873,,,0.01909228414297104
10,5873,0.022308651357889175,,
11,5899,,0.022031696513295174,
11,5949,,0.020683083683252335,
11,5999,,0.01886056922376156,
11,6049,,0.018430447205901146,
11,6099,,0.024576662108302116,
11,6149,,0.023613104596734047,
11,6199,,0.021070102229714394,
11,6249,,0.018200034275650978,
11,6299,,0.02377569116652012,
11,6349,,0.020618723705410957,
11,6399,,0.027581127360463142,
11,6407,,,0.01959439553320408
11,6407,0.022391991689801216,,
12,6449,,0.019074447453022003,
12,6499,,0.02298130840063095,
12,6549,,0.026562148705124855,
12,6599,,0.019592607393860817,
12,6649,,0.021356334909796715,
12,6699,,0.023395424708724022,
12,6749,,0.026940705254673958,
12,6799,,0.02042592316865921,
12,6849,,0.021495036780834198,
12,6899,,0.020428672432899475,
12,6941,,,0.02024300955235958
12,6941,0.022410273551940918,,
13,6949,,0.026224205270409584,
13,6999,,0.020427025854587555,
13,7049,,0.016138741746544838,
13,7099,,0.020698143169283867,
13,7149,,0.0196544099599123,
13,7199,,0.018487906083464622,
13,7249,,0.02531360276043415,
13,7299,,0.01771579682826996,
13,7349,,0.021139569580554962,
13,7399,,0.019355488941073418,
13,7449,,0.025688523426651955,
13,7475,,,0.016878638416528702
13,7475,0.022310854867100716,,
14,7499,,0.02205098420381546,
14,7549,,0.018583035096526146,
14,7599,,0.025515025481581688,
14,7649,,0.022847570478916168,
14,7699,,0.01646256260573864,
14,7749,,0.02366604655981064,
14,7799,,0.026944519951939583,
14,7849,,0.025153642520308495,
14,7899,,0.03136545047163963,
14,7949,,0.020135750994086266,
14,7999,,0.021674463525414467,
14,8009,,,0.020517244935035706
14,8009,0.0222540982067585,,
15,8049,,0.020852230489253998,
15,8099,,0.026912594214081764,
15,8149,,0.02140580676496029,
15,8199,,0.019118035212159157,
15,8249,,0.027921266853809357,
15,8299,,0.021062159910798073,
15,8349,,0.022275930270552635,
15,8399,,0.02596033178269863,
15,8449,,0.01620897278189659,
