epoch,step,train_loss_epoch,train_loss_step
0,49,,0.08960285037755966
0,99,,0.06338971108198166
0,149,,0.05977293848991394
0,199,,0.05916311964392662
0,249,,0.05145655944943428
0,299,,0.07046107202768326
0,349,,0.04687037691473961
0,399,,0.046365637332201004
0,423,0.05960521847009659,
1,449,,0.056114550679922104
1,499,,0.04424530640244484
1,549,,0.051136571913957596
1,599,,0.04454129561781883
1,649,,0.03770064190030098
1,699,,0.04483848810195923
1,749,,0.054495830088853836
1,799,,0.04554494842886925
1,847,0.04692373424768448,
2,849,,0.05236760899424553
2,899,,0.04128134995698929
2,949,,0.049661893397569656
2,999,,0.05280143395066261
2,1049,,0.042944297194480896
2,1099,,0.043047960847616196
2,1149,,0.0375029593706131
2,1199,,0.042579811066389084
2,1249,,0.043549101799726486
2,1271,0.04314863681793213,
3,1299,,0.050561677664518356
3,1349,,0.03683360666036606
3,1399,,0.04713418707251549
3,1449,,0.04327186942100525
3,1499,,0.03446969389915466
3,1549,,0.04482972249388695
3,1599,,0.028332427144050598
3,1649,,0.036127250641584396
3,1695,0.04055798798799515,
4,1699,,0.043177444487810135
4,1749,,0.04096795991063118
4,1799,,0.040464840829372406
4,1849,,0.030446628108620644
4,1899,,0.035489004105329514
4,1949,,0.037286873906850815
4,1999,,0.045331280678510666
4,2049,,0.04163804650306702
4,2099,,0.03624868020415306
4,2119,0.038430340588092804,
5,2149,,0.03963976725935936
5,2199,,0.03527183085680008
5,2249,,0.0359552837908268
5,2299,,0.037476807832717896
5,2349,,0.03208489343523979
5,2399,,0.047348637133836746
5,2449,,0.03773866966366768
5,2499,,0.039409518241882324
5,2543,0.0371386893093586,
6,2549,,0.03238457068800926
6,2599,,0.03769352659583092
6,2649,,0.035117026418447495
6,2699,,0.03722226992249489
6,2749,,0.03663521632552147
6,2799,,0.030916107818484306
6,2849,,0.03940705209970474
6,2899,,0.03036315180361271
6,2949,,0.03148825839161873
6,2967,0.0353449322283268,
7,2999,,0.031402502208948135
7,3049,,0.037324365228414536
7,3099,,0.03410648927092552
7,3149,,0.038155581802129745
7,3199,,0.04025237262248993
7,3249,,0.03682272508740425
7,3299,,0.039132341742515564
7,3349,,0.031230872496962547
7,3391,0.03478527441620827,
8,3399,,0.03669918701052666
8,3449,,0.030981967225670815
8,3499,,0.03776639327406883
8,3549,,0.030414417386054993
8,3599,,0.026326144114136696
8,3649,,0.028922585770487785
8,3699,,0.032737258821725845
8,3749,,0.042934518307447433
8,3799,,0.033353548496961594
8,3815,0.03349846228957176,
9,3849,,0.031497206538915634
9,3899,,0.0367073230445385
9,3949,,0.03355588763952255
9,3999,,0.035145413130521774
9,4049,,0.029587656259536743
9,4099,,0.028350504115223885
9,4149,,0.032695796340703964
9,4199,,0.028896862640976906
9,4239,0.03280306234955788,
10,4249,,0.026065722107887268
10,4299,,0.03506169095635414
10,4349,,0.02484983205795288
10,4399,,0.027847135439515114
10,4449,,0.030064448714256287
10,4499,,0.0251066442579031
10,4549,,0.03266478702425957
10,4599,,0.030873538926243782
10,4649,,0.03282224014401436
10,4663,0.03190307319164276,
11,4699,,0.02676861174404621
11,4749,,0.029779614880681038
11,4799,,0.02961134910583496
11,4849,,0.029185757040977478
11,4899,,0.03425095975399017
11,4949,,0.0349368080496788
11,4999,,0.03308964520692825
11,5049,,0.027409741654992104
11,5087,0.03154732286930084,
12,5099,,0.025364719331264496
12,5149,,0.0252818763256073
12,5199,,0.027108386158943176
12,5249,,0.026199286803603172
12,5299,,0.0337761826813221
12,5349,,0.040615446865558624
12,5399,,0.03197338059544563
12,5449,,0.02750682830810547
12,5499,,0.026447728276252747
12,5511,0.03060942143201828,
13,5549,,0.03367425873875618
13,5599,,0.03448648005723953
13,5649,,0.03596733137965202
13,5699,,0.03305341303348541
13,5749,,0.040829580277204514
13,5799,,0.03258878365159035
13,5849,,0.03685273602604866
13,5899,,0.034432217478752136
13,5935,0.030064940452575684,
14,5949,,0.030436886474490166
14,5999,,0.030954590067267418
14,6049,,0.028393765911459923
14,6099,,0.039361484348773956
14,6149,,0.03125208616256714
14,6199,,0.034650057554244995
14,6249,,0.029012611135840416
14,6299,,0.028060445562005043
14,6349,,0.028352275490760803
14,6359,0.02970033325254917,
15,6399,,0.02990540862083435
15,6449,,0.0340445302426815
15,6499,,0.029726684093475342
15,6549,,0.03631935641169548
15,6599,,0.02509666234254837
15,6649,,0.026503851637244225
15,6699,,0.028579816222190857
15,6749,,0.029160505160689354
15,6783,0.029073229059576988,
16,6799,,0.02734803408384323
16,6849,,0.030101248994469643
16,6899,,0.02583482675254345
16,6949,,0.027008021250367165
16,6999,,0.034852247685194016
16,7049,,0.02511996030807495
16,7099,,0.026940369978547096
16,7149,,0.031997475773096085
16,7199,,0.022984260693192482
16,7207,0.02884526178240776,
17,7249,,0.026726150885224342
17,7299,,0.025226304307579994
17,7349,,0.028659803792834282
17,7399,,0.025430886074900627
17,7449,,0.02895408309996128
17,7499,,0.03268793225288391
17,7549,,0.026427732780575752
17,7599,,0.02497122250497341
17,7631,0.02819029614329338,
18,7649,,0.03014860488474369
18,7699,,0.024306712672114372
18,7749,,0.026354104280471802
18,7799,,0.023078322410583496
18,7849,,0.03294152393937111
18,7899,,0.02709381841123104
18,7949,,0.036593008786439896
18,7999,,0.022276081144809723
18,8049,,0.03402028605341911
18,8055,0.027898231521248817,
19,8099,,0.0258045494556427
19,8149,,0.02406066097319126
19,8199,,0.033776771277189255
19,8249,,0.025510041043162346
19,8299,,0.028646254912018776
19,8349,,0.028976356610655785
19,8399,,0.022399956360459328
19,8449,,0.02897810935974121
19,8479,0.027705777436494827,
