epoch,step,train_loss_epoch,train_loss_step
0,49,,0.09535770863294601
0,99,,0.07219424098730087
0,149,,0.07259345054626465
0,199,,0.09069313853979111
0,249,,0.05907253548502922
0,299,,0.0633462518453598
0,349,,0.05634569749236107
0,399,,0.06699854135513306
0,423,0.07383348047733307,
1,449,,0.06353861838579178
1,499,,0.06095510721206665
1,549,,0.053148020058870316
1,599,,0.04809761419892311
1,649,,0.06082136929035187
1,699,,0.05176156386733055
1,749,,0.05639314278960228
1,799,,0.05624624714255333
1,847,0.05525056645274162,
2,849,,0.0534607470035553
2,899,,0.043535131961107254
2,949,,0.05141429603099823
2,999,,0.05712151154875755
2,1049,,0.04377986118197441
2,1099,,0.05344114825129509
2,1149,,0.05734081566333771
2,1199,,0.048392366617918015
2,1249,,0.04155406728386879
2,1271,0.050627242773771286,
3,1299,,0.0544317327439785
3,1349,,0.046111468225717545
3,1399,,0.04752543196082115
3,1449,,0.05331353470683098
3,1499,,0.047452837228775024
3,1549,,0.04302174970507622
3,1599,,0.04712028428912163
3,1649,,0.04293885454535484
3,1695,0.047032296657562256,
4,1699,,0.050247833132743835
4,1749,,0.04208692908287048
4,1799,,0.047455448657274246
4,1849,,0.04585414007306099
4,1899,,0.050257932394742966
4,1949,,0.039482343941926956
4,1999,,0.039407406002283096
4,2049,,0.047490060329437256
4,2099,,0.04946143552660942
4,2119,0.04533457010984421,
5,2149,,0.04494038224220276
5,2199,,0.0385555662214756
5,2249,,0.034558359533548355
5,2299,,0.04192715883255005
5,2349,,0.043193135410547256
5,2399,,0.04374939203262329
5,2449,,0.036184754222631454
5,2499,,0.034795131534338
5,2543,0.04277504235506058,
6,2549,,0.041177261620759964
6,2599,,0.03932489827275276
6,2649,,0.041812583804130554
6,2699,,0.041114453226327896
6,2749,,0.04198264703154564
6,2799,,0.03824177756905556
6,2849,,0.04711568355560303
6,2899,,0.036103248596191406
6,2949,,0.04853735491633415
6,2967,0.04132899269461632,
7,2999,,0.04320313036441803
7,3049,,0.03838035836815834
7,3099,,0.04330768808722496
7,3149,,0.04256109893321991
7,3199,,0.039353203028440475
7,3249,,0.039594992995262146
7,3299,,0.03697141632437706
7,3349,,0.03935941681265831
7,3391,0.039869654923677444,
8,3399,,0.03870038688182831
8,3449,,0.04011060297489166
8,3499,,0.04050292819738388
8,3549,,0.03889414295554161
8,3599,,0.03126819431781769
8,3649,,0.03648471459746361
8,3699,,0.03755464032292366
8,3749,,0.05745578929781914
8,3799,,0.036721136420965195
8,3815,0.03846275061368942,
9,3849,,0.035007767379283905
9,3899,,0.03297288343310356
9,3949,,0.04087330773472786
9,3999,,0.0425865463912487
9,4049,,0.03501580283045769
9,4099,,0.03703567013144493
9,4149,,0.03911053016781807
9,4199,,0.04409720003604889
9,4239,0.03833814710378647,
10,4249,,0.035710304975509644
10,4299,,0.04462774470448494
10,4349,,0.03762248530983925
10,4399,,0.037912946194410324
10,4449,,0.04280490800738335
10,4499,,0.033358003944158554
10,4549,,0.03743506595492363
10,4599,,0.028714075684547424
10,4649,,0.037927642464637756
10,4663,0.03701801225543022,
11,4699,,0.034365832805633545
11,4749,,0.04129675030708313
11,4799,,0.040766213089227676
11,4849,,0.03652683272957802
11,4899,,0.036293573677539825
11,4949,,0.04183610901236534
11,4999,,0.03605934605002403
11,5049,,0.03574645146727562
11,5087,0.03682978078722954,
12,5099,,0.042484480887651443
12,5149,,0.04203955456614494
12,5199,,0.033111535012722015
12,5249,,0.038183342665433884
12,5299,,0.038604628294706345
12,5349,,0.03619695082306862
12,5399,,0.031479611992836
12,5449,,0.04723286256194115
12,5499,,0.035027675330638885
12,5511,0.036151111125946045,
13,5549,,0.03523828461766243
13,5599,,0.03298689052462578
13,5649,,0.030909152701497078
13,5699,,0.025822078809142113
13,5749,,0.03882083296775818
13,5799,,0.04402028024196625
13,5849,,0.03317772224545479
13,5899,,0.03567909076809883
13,5935,0.0358520969748497,
14,5949,,0.03698804974555969
14,5999,,0.03442182019352913
14,6049,,0.033910587430000305
14,6099,,0.04781922698020935
14,6149,,0.029963405802845955
14,6199,,0.03450579568743706
14,6249,,0.0314507782459259
14,6299,,0.031105846166610718
14,6349,,0.03960048034787178
14,6359,0.035360511392354965,
15,6399,,0.03663067892193794
15,6449,,0.03713391721248627
15,6499,,0.03341662138700485
15,6549,,0.0357600599527359
15,6599,,0.04364106059074402
15,6649,,0.03371322527527809
15,6699,,0.03519243001937866
15,6749,,0.03188791126012802
15,6783,0.034791722893714905,
16,6799,,0.034334905445575714
16,6849,,0.03692937269806862
16,6899,,0.03680531308054924
16,6949,,0.03880433738231659
16,6999,,0.03188266232609749
16,7049,,0.04265863820910454
16,7099,,0.03229878097772598
16,7149,,0.041371144354343414
16,7199,,0.03335682675242424
16,7207,0.03438718616962433,
17,7249,,0.0307216364890337
17,7299,,0.030147770419716835
17,7349,,0.03374212235212326
17,7399,,0.0315261147916317
17,7449,,0.03058047406375408
17,7499,,0.0313393771648407
17,7549,,0.03232470899820328
17,7599,,0.025156768038868904
17,7631,0.03372875228524208,
18,7649,,0.03939713537693024
18,7699,,0.03497610241174698
18,7749,,0.03056650422513485
18,7799,,0.03723159804940224
18,7849,,0.035867638885974884
18,7899,,0.037204887717962265
18,7949,,0.034983426332473755
18,7999,,0.03274144232273102
18,8049,,0.038298577070236206
18,8055,0.033424194902181625,
19,8099,,0.030207907781004906
19,8149,,0.033586543053388596
19,8199,,0.03761798143386841
19,8249,,0.038413237780332565
19,8299,,0.032952748239040375
19,8349,,0.0325828492641449
19,8399,,0.03233855217695236
19,8449,,0.03523600473999977
19,8479,0.03317414969205856,
