epoch,step,train_loss_epoch,train_loss_step,val_loss
0,49,,0.03442588821053505,
0,99,,0.031057855114340782,
0,149,,0.03300997242331505,
0,199,,0.03403850272297859,
0,249,,0.03199873864650726,
0,299,,0.035228557884693146,
0,349,,0.03558874502778053,
0,399,,0.03453771024942398,
0,423,,,0.05116454139351845
0,423,0.03443661332130432,,
1,449,,0.02989034168422222,
1,499,,0.032565828412771225,
1,549,,0.03279208391904831,
1,599,,0.035628240555524826,
1,649,,0.033282313495874405,
1,699,,0.032692182809114456,
1,749,,0.03663715347647667,
1,799,,0.03639105334877968,
1,847,,,0.05313969403505325
1,847,0.03434346616268158,,
2,849,,0.03758782520890236,
2,899,,0.03910505026578903,
2,949,,0.037140876054763794,
2,999,,0.030905097723007202,
2,1049,,0.03347057104110718,
2,1099,,0.03505035862326622,
2,1149,,0.026544645428657532,
2,1199,,0.03005397319793701,
2,1249,,0.027271190658211708,
2,1271,,,0.053856901824474335
2,1271,0.03388918936252594,,
3,1299,,0.035392679274082184,
3,1349,,0.03034467063844204,
3,1399,,0.03329280763864517,
3,1449,,0.031282465904951096,
3,1499,,0.030283404514193535,
3,1549,,0.028839126229286194,
3,1599,,0.033537279814481735,
3,1649,,0.040548328310251236,
3,1695,,,0.05605166405439377
3,1695,0.03365999460220337,,
4,1699,,0.029511265456676483,
4,1749,,0.029556823894381523,
4,1799,,0.03320742025971413,
4,1849,,0.03352615237236023,
4,1899,,0.028181737288832664,
4,1949,,0.03628256544470787,
4,1999,,0.04328841343522072,
4,2049,,0.03482598438858986,
4,2099,,0.03442390263080597,
4,2119,,,0.05390722304582596
4,2119,0.033511605113744736,,
5,2149,,0.027550017461180687,
5,2199,,0.026439741253852844,
5,2249,,0.04439893364906311,
5,2299,,0.035443346947431564,
5,2349,,0.03948168456554413,
5,2399,,0.03128039091825485,
5,2449,,0.034205976873636246,
5,2499,,0.03378282114863396,
5,2543,,,0.05262758955359459
5,2543,0.03315530717372894,,
6,2549,,0.031886059790849686,
6,2599,,0.032674819231033325,
6,2649,,0.02983672358095646,
6,2699,,0.030189625918865204,
6,2749,,0.031391870230436325,
6,2799,,0.03848883509635925,
6,2849,,0.03800726309418678,
6,2899,,0.04028598219156265,
6,2949,,0.031640250235795975,
6,2967,,,0.052726007997989655
6,2967,0.032929472625255585,,
7,2999,,0.029118316248059273,
7,3049,,0.034102194011211395,
7,3099,,0.025606485083699226,
7,3149,,0.02597815729677677,
7,3199,,0.03191014379262924,
7,3249,,0.03520689904689789,
7,3299,,0.03288661316037178,
7,3349,,0.03443647921085358,
7,3391,,,0.05358635634183884
7,3391,0.03278229385614395,,
8,3399,,0.0379682220518589,
8,3449,,0.028965257108211517,
8,3499,,0.033601704984903336,
8,3549,,0.03560643643140793,
8,3599,,0.032491233199834824,
8,3649,,0.028570091351866722,
8,3699,,0.03461770340800285,
8,3749,,0.02924596704542637,
8,3799,,0.033148396760225296,
8,3815,,,0.0543145053088665
8,3815,0.03258517384529114,,
9,3849,,0.040627870708703995,
9,3899,,0.030983662232756615,
9,3949,,0.029286488890647888,
9,3999,,0.03319054841995239,
9,4049,,0.03263163939118385,
9,4099,,0.026411602273583412,
9,4149,,0.035606976598501205,
9,4199,,0.030659032985568047,
9,4239,,,0.05367099121212959
9,4239,0.03280405327677727,,
10,4249,,0.030097955837845802,
10,4299,,0.03229695186018944,
10,4349,,0.03152695670723915,
10,4399,,0.03100057691335678,
10,4449,,0.028654297813773155,
10,4499,,0.032265156507492065,
10,4549,,0.02905258536338806,
10,4599,,0.0334530808031559,
10,4649,,0.04081912711262703,
10,4663,,,0.055902522057294846
10,4663,0.03279225900769234,,
11,4699,,0.03570469841361046,
11,4749,,0.028363579884171486,
11,4799,,0.03620190545916557,
11,4849,,0.02717442810535431,
11,4899,,0.0346134752035141,
11,4949,,0.03464401885867119,
11,4999,,0.03136938810348511,
11,5049,,0.032321441918611526,
11,5087,,,0.05387403815984726
11,5087,0.03239675611257553,,
12,5099,,0.032101571559906006,
12,5149,,0.03529012203216553,
12,5199,,0.040881380438804626,
12,5249,,0.022025620564818382,
12,5299,,0.03643324598670006,
12,5349,,0.030678585171699524,
12,5399,,0.036816906183958054,
12,5449,,0.03700554743409157,
12,5499,,0.026344312354922295,
12,5511,,,0.05438755452632904
12,5511,0.03212600573897362,,
13,5549,,0.030354956164956093,
13,5599,,0.03868934512138367,
13,5649,,0.029709987342357635,
13,5699,,0.029836401343345642,
13,5749,,0.03141629323363304,
13,5799,,0.03044198639690876,
13,5849,,0.0341855064034462,
13,5899,,0.02465260960161686,
13,5935,,,0.054679930210113525
13,5935,0.03196350857615471,,
14,5949,,0.031400974839925766,
14,5999,,0.03457557037472725,
14,6049,,0.030327633023262024,
14,6099,,0.035435859113931656,
14,6149,,0.0341186486184597,
14,6199,,0.03534330800175667,
14,6249,,0.03212909400463104,
14,6299,,0.031955376267433167,
14,6349,,0.038420420140028,
14,6359,,,0.05587717145681381
14,6359,0.031878821551799774,,
15,6399,,0.035496581345796585,
15,6449,,0.02969096414744854,
15,6499,,0.02963579259812832,
15,6549,,0.03461119532585144,
15,6599,,0.02985304780304432,
15,6649,,0.02897638827562332,
15,6699,,0.025050004944205284,
15,6749,,0.027358336374163628,
15,6783,,,0.05574779957532883
15,6783,0.03171244263648987,,
16,6799,,0.03059016913175583,
16,6849,,0.03090701252222061,
16,6899,,0.03490075096487999,
16,6949,,0.025272458791732788,
16,6999,,0.032047338783741,
16,7049,,0.031733591109514236,
16,7099,,0.029697269201278687,
16,7149,,0.0356844998896122,
16,7199,,0.03145359084010124,
16,7207,,,0.05441512539982796
16,7207,0.03180704265832901,,
17,7249,,0.04038228094577789,
17,7299,,0.03072209097445011,
17,7349,,0.028770891949534416,
