epoch,step,train_loss_epoch,train_loss_step,val_loss
0,49,,0.04307636618614197,
0,99,,0.05362464115023613,
0,149,,0.04397488012909889,
0,199,,0.043197374790906906,
0,249,,0.035390060395002365,
0,299,,0.042265430092811584,
0,349,,0.039414312690496445,
0,399,,0.03899204358458519,
0,423,,,0.05848849564790726
0,423,0.04221422225236893,,
1,449,,0.042938753962516785,
1,499,,0.03530421480536461,
1,549,,0.041980545967817307,
1,599,,0.03759483993053436,
1,649,,0.037296753376722336,
1,699,,0.03529404476284981,
1,749,,0.04080389067530632,
1,799,,0.035104356706142426,
1,847,,,0.059159934520721436
1,847,0.03779788315296173,,
2,849,,0.03757353127002716,
2,899,,0.040703628212213516,
2,949,,0.04114444553852081,
2,999,,0.04191240668296814,
2,1049,,0.030234532430768013,
2,1099,,0.0374467670917511,
2,1149,,0.03471619635820389,
2,1199,,0.03185958415269852,
2,1249,,0.03621653839945793,
2,1271,,,0.059302009642124176
2,1271,0.03568325564265251,,
3,1299,,0.031584933400154114,
3,1349,,0.041679590940475464,
3,1399,,0.03379395976662636,
3,1449,,0.028620513156056404,
3,1499,,0.04255872964859009,
3,1549,,0.039818983525037766,
3,1599,,0.033110905438661575,
3,1649,,0.038535330444574356,
3,1695,,,0.062429290264844894
3,1695,0.03369896113872528,,
4,1699,,0.030795952305197716,
4,1749,,0.033873122185468674,
4,1799,,0.03362088277935982,
4,1849,,0.030111761763691902,
4,1899,,0.03739016875624657,
4,1949,,0.03423695266246796,
4,1999,,0.032128144055604935,
4,2049,,0.024400532245635986,
4,2099,,0.031098460778594017,
4,2119,,,0.059792935848236084
4,2119,0.03257646784186363,,
5,2149,,0.0371491014957428,
5,2199,,0.029530053958296776,
5,2249,,0.03675073757767677,
5,2299,,0.03485368564724922,
5,2349,,0.033564936369657516,
5,2399,,0.027547122910618782,
5,2449,,0.022339053452014923,
5,2499,,0.03098738007247448,
5,2543,,,0.06071310490369797
5,2543,0.03162491321563721,,
6,2549,,0.030829191207885742,
6,2599,,0.04398180916905403,
6,2649,,0.02712988294661045,
6,2699,,0.02863270975649357,
6,2749,,0.03325754031538963,
6,2799,,0.0321517251431942,
6,2849,,0.03244493529200554,
6,2899,,0.032369695603847504,
6,2949,,0.032498329877853394,
6,2967,,,0.06252686679363251
6,2967,0.03044464997947216,,
7,2999,,0.02735954336822033,
7,3049,,0.03252911940217018,
7,3099,,0.026151681318879128,
7,3149,,0.03012941963970661,
7,3199,,0.02871607430279255,
7,3249,,0.030960775911808014,
7,3299,,0.024995021522045135,
7,3349,,0.025351062417030334,
7,3391,,,0.060891930013895035
7,3391,0.029929060488939285,,
8,3399,,0.027987679466605186,
8,3449,,0.028632158413529396,
8,3499,,0.034746501594781876,
8,3549,,0.034692924469709396,
8,3599,,0.026694724336266518,
8,3649,,0.02379273809492588,
8,3699,,0.028462013229727745,
8,3749,,0.024320395663380623,
8,3799,,0.02690218575298786,
8,3815,,,0.06008186936378479
8,3815,0.029639972373843193,,
9,3849,,0.02362494170665741,
9,3899,,0.02995927631855011,
9,3949,,0.02911803312599659,
9,3999,,0.03047304041683674,
9,4049,,0.024033674970269203,
9,4099,,0.030360298231244087,
9,4149,,0.027284810319542885,
9,4199,,0.03181793540716171,
9,4239,,,0.06346558034420013
9,4239,0.028633251786231995,,
10,4249,,0.026448844000697136,
10,4299,,0.029163174331188202,
10,4349,,0.028249921277165413,
10,4399,,0.030545391142368317,
10,4449,,0.026465831324458122,
10,4499,,0.03886059299111366,
10,4549,,0.02662668377161026,
10,4599,,0.022742116823792458,
10,4649,,0.028548719361424446,
10,4663,,,0.06269587576389313
10,4663,0.02828795276582241,,
11,4699,,0.023226246237754822,
11,4749,,0.024259470403194427,
11,4799,,0.0280903447419405,
11,4849,,0.022983139380812645,
11,4899,,0.02211935631930828,
11,4949,,0.026114562526345253,
11,4999,,0.026441415771842003,
11,5049,,0.0227777361869812,
11,5087,,,0.06175513193011284
11,5087,0.02787560038268566,,
12,5099,,0.026808107271790504,
12,5149,,0.02492067962884903,
12,5199,,0.030337853357195854,
12,5249,,0.030519122257828712,
12,5299,,0.028937047347426414,
12,5349,,0.023162374272942543,
12,5399,,0.02695256471633911,
12,5449,,0.023496100679039955,
12,5499,,0.02526637353003025,
12,5511,,,0.06132154166698456
12,5511,0.027467995882034302,,
13,5549,,0.030622730031609535,
13,5599,,0.02458394132554531,
13,5649,,0.029917242005467415,
13,5699,,0.026311246678233147,
13,5749,,0.023655399680137634,
13,5799,,0.02456117421388626,
13,5849,,0.02633100003004074,
13,5899,,0.028009876608848572,
13,5935,,,0.06248008832335472
13,5935,0.027036132290959358,,
14,5949,,0.03494005277752876,
14,5999,,0.026754291728138924,
14,6049,,0.027605941519141197,
14,6099,,0.027616634964942932,
14,6149,,0.026853464543819427,
14,6199,,0.02484157867729664,
14,6249,,0.027727192267775536,
14,6299,,0.02681688778102398,
14,6349,,0.023304417729377747,
14,6359,,,0.06153576448559761
14,6359,0.026841619983315468,,
15,6399,,0.023822002112865448,
15,6449,,0.02560102380812168,
15,6499,,0.024286992847919464,
15,6549,,0.02227064222097397,
15,6599,,0.02807455323636532,
15,6649,,0.030794965103268623,
15,6699,,0.02390257455408573,
15,6749,,0.02722971700131893,
15,6783,,,0.06339623034000397
15,6783,0.02682807482779026,,
16,6799,,0.033007096499204636,
16,6849,,0.028289154171943665,
16,6899,,0.022173510864377022,
