epoch,step,train_loss_epoch,train_loss_step
0,49,,0.10808999091386795
0,99,,0.07939175516366959
0,149,,0.08372747898101807
0,199,,0.08864770084619522
0,249,,0.07815586775541306
0,299,,0.06520315259695053
0,349,,0.07197076827287674
0,399,,0.07533042877912521
0,423,0.08414624631404877,
1,449,,0.08094456046819687
1,499,,0.0693192258477211
1,549,,0.06171749532222748
1,599,,0.06350255012512207
1,649,,0.06600215286016464
1,699,,0.055218011140823364
1,749,,0.06526851654052734
1,799,,0.05633607879281044
1,847,0.06274040788412094,
2,849,,0.05884402617812157
2,899,,0.05604667589068413
2,949,,0.04504917189478874
2,999,,0.06176833435893059
2,1049,,0.05219860002398491
2,1099,,0.047771673649549484
2,1149,,0.06318719685077667
2,1199,,0.06298071891069412
2,1249,,0.06297110766172409
2,1271,0.05753084272146225,
3,1299,,0.05088647082448006
3,1349,,0.056174296885728836
3,1399,,0.055731650441884995
3,1449,,0.05760495737195015
3,1499,,0.04871894791722298
3,1549,,0.06660596281290054
3,1599,,0.057190168648958206
3,1649,,0.055661480873823166
3,1695,0.05439559742808342,
4,1699,,0.057770371437072754
4,1749,,0.04993292689323425
4,1799,,0.0588877908885479
4,1849,,0.04942833259701729
4,1899,,0.058105576783418655
4,1949,,0.048739079385995865
4,1999,,0.053057219833135605
4,2049,,0.048437297344207764
4,2099,,0.061709512025117874
4,2119,0.05179251730442047,
5,2149,,0.04645449295639992
5,2199,,0.05439978837966919
5,2249,,0.04698319733142853
5,2299,,0.06042100489139557
5,2349,,0.06022043153643608
5,2399,,0.050577063113451004
5,2449,,0.05773308873176575
5,2499,,0.047958698123693466
5,2543,0.049896225333213806,
6,2549,,0.049648284912109375
6,2599,,0.043516337871551514
6,2649,,0.05381171032786369
6,2699,,0.04534810408949852
6,2749,,0.0479242242872715
6,2799,,0.05170486494898796
6,2849,,0.05521798133850098
6,2899,,0.049324844032526016
6,2949,,0.056323498487472534
6,2967,0.04820381477475166,
7,2999,,0.05049211159348488
7,3049,,0.04854374751448631
7,3099,,0.04098597913980484
7,3149,,0.04922911524772644
7,3199,,0.04172302410006523
7,3249,,0.045261602848768234
7,3299,,0.04445764422416687
7,3349,,0.044718772172927856
7,3391,0.046585772186517715,
8,3399,,0.04010887071490288
8,3449,,0.04439433291554451
8,3499,,0.04454165697097778
8,3549,,0.04001178964972496
8,3599,,0.046196356415748596
8,3649,,0.04310258850455284
8,3699,,0.04219583049416542
8,3749,,0.04121366888284683
8,3799,,0.044315457344055176
8,3815,0.04555121436715126,
9,3849,,0.0493919737637043
9,3899,,0.04071071371436119
9,3949,,0.046323392540216446
9,3999,,0.04103084281086922
9,4049,,0.04583272710442543
9,4099,,0.04368658736348152
9,4149,,0.04614454135298729
9,4199,,0.03837306797504425
9,4239,0.0445341058075428,
10,4249,,0.03924177959561348
10,4299,,0.04669097065925598
10,4349,,0.04097064211964607
10,4399,,0.03535773232579231
10,4449,,0.050196122378110886
10,4499,,0.04026925191283226
10,4549,,0.0380878746509552
10,4599,,0.04382137954235077
10,4649,,0.03913722559809685
10,4663,0.04358796775341034,
11,4699,,0.04172900691628456
11,4749,,0.04828639701008797
11,4799,,0.043677907437086105
11,4849,,0.04402739182114601
11,4899,,0.046270597726106644
11,4949,,0.04179416224360466
11,4999,,0.04774854704737663
11,5049,,0.047684699296951294
11,5087,0.04315068945288658,
12,5099,,0.04709787666797638
12,5149,,0.04422493651509285
12,5199,,0.04412658140063286
12,5249,,0.04582301899790764
12,5299,,0.052800241857767105
12,5349,,0.044546470046043396
12,5399,,0.04214661940932274
12,5449,,0.042829032987356186
12,5499,,0.0383404977619648
12,5511,0.04239794984459877,
13,5549,,0.037136372178792953
13,5599,,0.05092761293053627
13,5649,,0.04331238940358162
13,5699,,0.03948032855987549
13,5749,,0.03907177969813347
13,5799,,0.033266615122556686
13,5849,,0.04144155979156494
13,5899,,0.04308241605758667
13,5935,0.041064850986003876,
14,5949,,0.04352913424372673
14,5999,,0.04432114586234093
14,6049,,0.04643833637237549
14,6099,,0.03733648732304573
14,6149,,0.041230764240026474
14,6199,,0.040094997733831406
14,6249,,0.04393536224961281
14,6299,,0.034029554575681686
14,6349,,0.03032791055738926
14,6359,0.04030047729611397,
15,6399,,0.03993474692106247
15,6449,,0.03894580528140068
15,6499,,0.038952697068452835
15,6549,,0.047715526074171066
15,6599,,0.046392541378736496
15,6649,,0.03793029859662056
15,6699,,0.04038926213979721
15,6749,,0.040881212800741196
15,6783,0.03986130654811859,
16,6799,,0.032688550651073456
16,6849,,0.04257270693778992
16,6899,,0.036840807646512985
16,6949,,0.041453905403614044
16,6999,,0.03291564807295799
16,7049,,0.03843849152326584
16,7099,,0.03448694199323654
16,7149,,0.035070694983005524
16,7199,,0.04837927594780922
16,7207,0.03982279822230339,
17,7249,,0.039699990302324295
17,7299,,0.043126773089170456
17,7349,,0.04088693484663963
17,7399,,0.04210399463772774
17,7449,,0.03938491642475128
17,7499,,0.0357854850590229
17,7549,,0.04021885246038437
17,7599,,0.04256967827677727
17,7631,0.038986366242170334,
18,7649,,0.036839310079813004
18,7699,,0.039407532662153244
18,7749,,0.030862661078572273
18,7799,,0.03931676223874092
18,7849,,0.03507836535573006
18,7899,,0.04427390173077583
18,7949,,0.03318943455815315
18,7999,,0.040842704474925995
18,8049,,0.04192052409052849
18,8055,0.03843822330236435,
19,8099,,0.030861148610711098
19,8149,,0.04198841750621796
19,8199,,0.044597867876291275
19,8249,,0.04938903823494911
19,8299,,0.044383373111486435
19,8349,,0.03661642596125603
19,8399,,0.034591276198625565
19,8449,,0.049406539648771286
19,8479,0.0378694124519825,
20,8499,,0.05247917398810387
20,8549,,0.03160885348916054
20,8599,,0.03952822461724281
20,8649,,0.030070314183831215
20,8699,,0.03336869180202484
20,8749,,0.036478813737630844
20,8799,,0.03255894407629967
20,8849,,0.03514822944998741
20,8899,,0.04895586147904396
20,8903,0.0381443090736866,
21,8949,,0.03495429456233978
21,8999,,0.03802542760968208
21,9049,,0.033673033118247986
21,9099,,0.040805961936712265
21,9149,,0.03684411942958832
21,9199,,0.03520523011684418
21,9249,,0.03589707612991333
21,9299,,0.03410619497299194
21,9327,0.03729803115129471,
22,9349,,0.041516270488500595
22,9399,,0.04465814307332039
22,9449,,0.03617238998413086
22,9499,,0.03998849168419838
22,9549,,0.03166978433728218
22,9599,,0.037095457315444946
22,9649,,0.0353703498840332
22,9699,,0.0409301221370697
22,9749,,0.0344209223985672
22,9751,0.03704934939742088,
23,9799,,0.03602655604481697
23,9849,,0.031735461205244064
23,9899,,0.04403214529156685
23,9949,,0.039600472897291183
23,9999,,0.03446821868419647
23,10049,,0.033546194434165955
23,10099,,0.03677396848797798
23,10149,,0.030253274366259575
23,10175,0.036529697477817535,
24,10199,,0.034833990037441254
24,10249,,0.036505576223134995
24,10299,,0.029349125921726227
24,10349,,0.03408103436231613
24,10399,,0.03332139924168587
24,10449,,0.032620836049318314
24,10499,,0.040094003081321716
24,10549,,0.047985371202230453
24,10599,,0.03634663298726082
24,10599,0.03637516498565674,
25,10649,,0.03948146477341652
25,10699,,0.032685671001672745
25,10749,,0.043947216123342514
25,10799,,0.035545993596315384
25,10849,,0.030622949823737144
25,10899,,0.031909260898828506
25,10949,,0.03750688582658768
25,10999,,0.03987213969230652
25,11023,0.036008886992931366,
26,11049,,0.03879295662045479
26,11099,,0.033329494297504425
26,11149,,0.035323917865753174
26,11199,,0.03240888565778732
26,11249,,0.03933223709464073
26,11299,,0.033051807433366776
26,11349,,0.03129202127456665
26,11399,,0.031060069799423218
26,11447,0.035406991839408875,
27,11449,,0.03977368772029877
27,11499,,0.03389573469758034
27,11549,,0.037901632487773895
27,11599,,0.03094937838613987
27,11649,,0.0285525843501091
27,11699,,0.03709110617637634
27,11749,,0.03388730064034462
27,11799,,0.03585793450474739
27,11849,,0.04144299402832985
27,11871,0.03497340530157089,
28,11899,,0.03550732508301735
28,11949,,0.033880047500133514
28,11999,,0.028496185317635536
28,12049,,0.036604106426239014
28,12099,,0.03916718065738678
28,12149,,0.03206339105963707
28,12199,,0.04203464463353157
28,12249,,0.03425673767924309
28,12295,0.03480302914977074,
29,12299,,0.03700169175863266
29,12349,,0.040631841868162155
29,12399,,0.03100951574742794
29,12449,,0.03223370015621185
29,12499,,0.0321175791323185
29,12549,,0.029042331501841545
29,12599,,0.03515923395752907
29,12649,,0.03955671936273575
29,12699,,0.03272037208080292
29,12719,0.03473948314785957,
