epoch,step,train_loss_epoch,train_loss_step,val_loss
0,49,,0.023177949711680412,
0,99,,0.029068723320961,
0,149,,0.021872779354453087,
0,199,,0.021374216303229332,
0,249,,0.022801509127020836,
0,299,,0.024912768974900246,
0,349,,0.022546442225575447,
0,399,,0.026869958266615868,
0,423,,,0.04336123913526535
0,423,0.02415480464696884,,
1,449,,0.024867301806807518,
1,499,,0.02613832615315914,
1,549,,0.022796889767050743,
1,599,,0.02522641234099865,
1,649,,0.02365650236606598,
1,699,,0.027435926720499992,
1,749,,0.027151497080922127,
1,799,,0.027129584923386574,
1,847,,,0.04372222349047661
1,847,0.024054469540715218,,
2,849,,0.025324421003460884,
2,899,,0.030846774578094482,
2,949,,0.02060858905315399,
2,999,,0.02337700128555298,
2,1049,,0.019274063408374786,
2,1099,,0.018900230526924133,
2,1149,,0.01958395354449749,
2,1199,,0.026086831465363503,
2,1249,,0.020442023873329163,
2,1271,,,0.04501882568001747
2,1271,0.024081695824861526,,
3,1299,,0.0239036213606596,
3,1349,,0.022070741280913353,
3,1399,,0.025096984580159187,
3,1449,,0.02403072826564312,
3,1499,,0.021672457456588745,
3,1549,,0.021194105967879295,
3,1599,,0.01989094167947769,
3,1649,,0.024594688788056374,
3,1695,,,0.05123433843255043
3,1695,0.02406539022922516,,
4,1699,,0.02665463276207447,
4,1749,,0.025702500715851784,
4,1799,,0.02700798027217388,
4,1849,,0.02761845476925373,
4,1899,,0.02470364421606064,
4,1949,,0.029673656448721886,
4,1999,,0.023747360333800316,
4,2049,,0.02564506232738495,
4,2099,,0.023865537717938423,
4,2119,,,0.052018456161022186
4,2119,0.023930910974740982,,
5,2149,,0.021541686728596687,
5,2199,,0.020834630355238914,
5,2249,,0.022832373157143593,
5,2299,,0.02572319656610489,
5,2349,,0.02477455697953701,
5,2399,,0.02488549053668976,
5,2449,,0.029763033613562584,
5,2499,,0.025272002443671227,
5,2543,,,0.051394492387771606
5,2543,0.023647643625736237,,
6,2549,,0.02636656165122986,
6,2599,,0.02512405999004841,
6,2649,,0.027249766513705254,
6,2699,,0.019601289182901382,
6,2749,,0.022385038435459137,
6,2799,,0.02468917705118656,
6,2849,,0.027137460187077522,
6,2899,,0.02639106847345829,
6,2949,,0.027135804295539856,
6,2967,,,0.04374176263809204
6,2967,0.024058623239398003,,
7,2999,,0.02254319377243519,
7,3049,,0.02370120771229267,
7,3099,,0.023923883214592934,
7,3149,,0.025793373584747314,
7,3199,,0.027508271858096123,
7,3249,,0.02323327399790287,
7,3299,,0.02247011475265026,
7,3349,,0.02411840297281742,
7,3391,,,0.05193513631820679
7,3391,0.02340465970337391,,
8,3399,,0.02639593370258808,
8,3449,,0.0232514888048172,
8,3499,,0.021625308319926262,
8,3549,,0.02280685119330883,
8,3599,,0.03210635483264923,
8,3649,,0.021204441785812378,
8,3699,,0.020269811153411865,
8,3749,,0.02391739934682846,
8,3799,,0.030277572572231293,
8,3815,,,0.050659142434597015
8,3815,0.023701077327132225,,
9,3849,,0.025956975296139717,
9,3899,,0.026155205443501472,
9,3949,,0.023078665137290955,
9,3999,,0.029297566041350365,
9,4049,,0.026314595714211464,
9,4099,,0.01608896255493164,
9,4149,,0.02051122859120369,
9,4199,,0.021679380908608437,
9,4239,,,0.04659070447087288
9,4239,0.02364533767104149,,
10,4249,,0.024685271084308624,
10,4299,,0.020289050415158272,
10,4349,,0.022024841979146004,
10,4399,,0.019896307960152626,
10,4449,,0.027720056474208832,
10,4499,,0.020541096106171608,
10,4549,,0.0252614114433527,
10,4599,,0.025083735585212708,
10,4649,,0.029643453657627106,
10,4663,,,0.042805567383766174
10,4663,0.02380373701453209,,
11,4699,,0.01899784989655018,
11,4749,,0.027161384001374245,
11,4799,,0.028645575046539307,
11,4849,,0.01830270327627659,
11,4899,,0.024603277444839478,
11,4949,,0.022057093679904938,
11,4999,,0.023009752854704857,
11,5049,,0.020916149020195007,
11,5087,,,0.04920047149062157
11,5087,0.02365182340145111,,
12,5099,,0.029741698876023293,
12,5149,,0.021364256739616394,
12,5199,,0.025273069739341736,
12,5249,,0.02875342406332493,
12,5299,,0.028245864436030388,
12,5349,,0.021930115297436714,
12,5399,,0.027647793292999268,
12,5449,,0.026316216215491295,
12,5499,,0.02559998631477356,
12,5511,,,0.04871686175465584
12,5511,0.02327679470181465,,
13,5549,,0.02357732504606247,
13,5599,,0.02334190346300602,
13,5649,,0.021300435066223145,
13,5699,,0.02395920641720295,
13,5749,,0.023347534239292145,
13,5799,,0.026630640029907227,
13,5849,,0.022898850962519646,
13,5899,,0.021935315802693367,
13,5935,,,0.045438047498464584
13,5935,0.023295322433114052,,
14,5949,,0.024405600503087044,
14,5999,,0.025213994085788727,
14,6049,,0.027475344017148018,
14,6099,,0.024381453171372414,
14,6149,,0.018386289477348328,
14,6199,,0.028199022635817528,
14,6249,,0.026063697412610054,
14,6299,,0.025092853233218193,
14,6349,,0.0241463053971529,
14,6359,,,0.052864424884319305
14,6359,0.023626357316970825,,
15,6399,,0.02484649419784546,
15,6449,,0.021459883078932762,
15,6499,,0.022712931036949158,
15,6549,,0.021859437227249146,
15,6599,,0.023443102836608887,
15,6649,,0.02199307084083557,
15,6699,,0.02170059084892273,
15,6749,,0.022247403860092163,
15,6783,,,0.04577307030558586
15,6783,0.02333827130496502,,
16,6799,,0.026099344715476036,
16,6849,,0.024464860558509827,
16,6899,,0.02443327009677887,
16,6949,,0.021698182448744774,
16,6999,,0.01963861472904682,
16,7049,,0.01896698959171772,
16,7099,,0.023367946967482567,
16,7149,,0.02058643102645874,
16,7199,,0.02994198352098465,
16,7207,,,0.04654164984822273
16,7207,0.023258695378899574,,
17,7249,,0.02387569285929203,
17,7299,,0.018117103725671768,
17,7349,,0.022696150466799736,
17,7399,,0.025353318080306053,
17,7449,,0.021438157185912132,
17,7499,,0.021181831136345863,
17,7549,,0.026445453986525536,
17,7599,,0.02144932746887207,
17,7631,,,0.04851028695702553
17,7631,0.023798473179340363,,
18,7649,,0.021800607442855835,
18,7699,,0.02019515261054039,
18,7749,,0.02168291062116623,
18,7799,,0.018347324803471565,
18,7849,,0.02030416950583458,
18,7899,,0.02382512204349041,
18,7949,,0.0211181640625,
18,7999,,0.02145703323185444,
18,8049,,0.024019643664360046,
18,8055,,,0.05272373929619789
18,8055,0.022921694442629814,,
19,8099,,0.028501644730567932,
19,8149,,0.027829766273498535,
19,8199,,0.020351000130176544,
19,8249,,0.026335185393691063,
19,8299,,0.022450290620326996,
19,8349,,0.021096376702189445,
19,8399,,0.02679395116865635,
19,8449,,0.02229584939777851,
19,8479,,,0.056125424802303314
19,8479,0.023237211629748344,,
20,8499,,0.028868138790130615,
