epoch,step,train_loss_epoch,train_loss_step,val_loss
0,49,,0.01494984608143568,
0,99,,0.023158809170126915,
0,149,,0.018087705597281456,
0,199,,0.018563464283943176,
0,249,,0.021867692470550537,
0,299,,0.019421717151999474,
0,349,,0.015801725909113884,
0,399,,0.018045080825686455,
0,423,,,0.11576830595731735
0,423,0.0171201191842556,,
1,449,,0.01599009521305561,
1,499,,0.014352827332913876,
1,549,,0.01622193492949009,
1,599,,0.014531385153532028,
1,649,,0.01562868431210518,
1,699,,0.021885253489017487,
1,749,,0.015313216485083103,
1,799,,0.013637731783092022,
1,847,,,0.08967363834381104
1,847,0.016618993133306503,,
2,849,,0.014946687035262585,
2,899,,0.01805175095796585,
2,949,,0.02127455361187458,
2,999,,0.020304342731833458,
2,1049,,0.013439069502055645,
2,1099,,0.01641041785478592,
2,1149,,0.01790647767484188,
2,1199,,0.016889914870262146,
2,1249,,0.017642995342612267,
2,1271,,,0.09174302220344543
2,1271,0.016620954498648643,,
3,1299,,0.022613784298300743,
3,1349,,0.017563365399837494,
3,1399,,0.01938685029745102,
3,1449,,0.010954209603369236,
3,1499,,0.01724957674741745,
3,1549,,0.019874516874551773,
3,1599,,0.014203247614204884,
3,1649,,0.018822066485881805,
3,1695,,,0.08403795212507248
3,1695,0.01685616374015808,,
4,1699,,0.01727880723774433,
4,1749,,0.01537457387894392,
4,1799,,0.014426003210246563,
4,1849,,0.02017524279654026,
4,1899,,0.02151862345635891,
4,1949,,0.017925100401043892,
4,1999,,0.015535179525613785,
4,2049,,0.018404224887490273,
4,2099,,0.0215362086892128,
4,2119,,,0.10475142300128937
4,2119,0.016780095174908638,,
5,2149,,0.014842119999229908,
5,2199,,0.02013092301785946,
5,2249,,0.019923750311136246,
5,2299,,0.016712328419089317,
5,2349,,0.01473331730812788,
5,2399,,0.009947498328983784,
5,2449,,0.019760489463806152,
5,2499,,0.019611546769738197,
5,2543,,,0.09867077320814133
5,2543,0.01651974581182003,,
6,2549,,0.01171059813350439,
6,2599,,0.027417263016104698,
6,2649,,0.017033187672495842,
6,2699,,0.018486127257347107,
6,2749,,0.01641065813601017,
6,2799,,0.01637912355363369,
6,2849,,0.016147110611200333,
6,2899,,0.01926618628203869,
6,2949,,0.014508064836263657,
6,2967,,,0.1009082943201065
6,2967,0.016300586983561516,,
7,2999,,0.0180610790848732,
7,3049,,0.01359274610877037,
7,3099,,0.013993344269692898,
7,3149,,0.013401217758655548,
7,3199,,0.015080735087394714,
7,3249,,0.016200048848986626,
7,3299,,0.02225515991449356,
7,3349,,0.013327945955097675,
7,3391,,,0.09737884998321533
7,3391,0.016377341002225876,,
8,3399,,0.014844567514955997,
8,3449,,0.017849357798695564,
8,3499,,0.012825798243284225,
8,3549,,0.018033459782600403,
8,3599,,0.022766923531889915,
8,3649,,0.011195478029549122,
8,3699,,0.016908111050724983,
8,3749,,0.011747724376618862,
8,3799,,0.016048956662416458,
8,3815,,,0.09447233378887177
8,3815,0.016154449433088303,,
9,3849,,0.020112093538045883,
9,3899,,0.010493442416191101,
9,3949,,0.019702110439538956,
9,3999,,0.021543221548199654,
9,4049,,0.019898461177945137,
9,4099,,0.017369026318192482,
9,4149,,0.013839623890817165,
9,4199,,0.0217442587018013,
9,4239,,,0.09002603590488434
9,4239,0.01620299182832241,,
10,4249,,0.014197043143212795,
10,4299,,0.014055170118808746,
10,4349,,0.021469561383128166,
10,4399,,0.013573563657701015,
10,4449,,0.015025872737169266,
10,4499,,0.02066442370414734,
10,4549,,0.018825529143214226,
10,4599,,0.011476856656372547,
10,4649,,0.019192656502127647,
10,4663,,,0.0864778608083725
10,4663,0.016199834644794464,,
11,4699,,0.01872987300157547,
11,4749,,0.01955137774348259,
11,4799,,0.019272208213806152,
11,4849,,0.012686439789831638,
11,4899,,0.01621946692466736,
11,4949,,0.017221905291080475,
11,4999,,0.017255447804927826,
11,5049,,0.018359584733843803,
11,5087,,,0.09131526947021484
11,5087,0.0159168541431427,,
12,5099,,0.01622789166867733,
12,5149,,0.014839522540569305,
12,5199,,0.013481363654136658,
12,5249,,0.012829498387873173,
12,5299,,0.013268065638840199,
12,5349,,0.015298344194889069,
12,5399,,0.017887847498059273,
12,5449,,0.011966661550104618,
12,5499,,0.0167101938277483,
12,5511,,,0.1153908297419548
12,5511,0.016071859747171402,,
13,5549,,0.012678210623562336,
13,5599,,0.011044000275433064,
13,5649,,0.016239501535892487,
13,5699,,0.014562909491360188,
13,5749,,0.012630444951355457,
13,5799,,0.013687320984899998,
13,5849,,0.014803352765738964,
13,5899,,0.010720244608819485,
13,5935,,,0.08776373416185379
13,5935,0.015895558521151543,,
14,5949,,0.01880517788231373,
14,5999,,0.013876507990062237,
14,6049,,0.016352221369743347,
14,6099,,0.01816251128911972,
14,6149,,0.00950657483190298,
14,6199,,0.014751466922461987,
14,6249,,0.017243623733520508,
14,6299,,0.016192110255360603,
14,6349,,0.015798812732100487,
14,6359,,,0.09549659490585327
14,6359,0.01574857160449028,,
15,6399,,0.016194896772503853,
15,6449,,0.018538856878876686,
15,6499,,0.013798541389405727,
15,6549,,0.016957638785243034,
15,6599,,0.01686074025928974,
15,6649,,0.019208144396543503,
15,6699,,0.009719022549688816,
15,6749,,0.015934644266963005,
15,6783,,,0.08728981763124466
15,6783,0.015806730836629868,,
16,6799,,0.017754552885890007,
16,6849,,0.012751243077218533,
16,6899,,0.011951912194490433,
16,6949,,0.012129799462854862,
16,6999,,0.015603373758494854,
16,7049,,0.01693805865943432,
16,7099,,0.014100278727710247,
16,7149,,0.011479374952614307,
16,7199,,0.014938782900571823,
16,7207,,,0.09358326345682144
16,7207,0.015913022682070732,,
17,7249,,0.015192021615803242,
17,7299,,0.013262760825455189,
17,7349,,0.013191379606723785,
17,7399,,0.015728244557976723,
17,7449,,0.02045259438455105,
17,7499,,0.014296520501375198,
17,7549,,0.015657173469662666,
17,7599,,0.0169101282954216,
17,7631,,,0.11460545659065247
17,7631,0.015692373737692833,,
18,7649,,0.018724439665675163,
18,7699,,0.013970167376101017,
18,7749,,0.02025544084608555,
18,7799,,0.011154680512845516,
18,7849,,0.017555059865117073,
18,7899,,0.011335204355418682,
18,7949,,0.01291745901107788,
18,7999,,0.01703411154448986,
18,8049,,0.016209684312343597,
18,8055,,,0.11489702016115189
18,8055,0.01580633968114853,,
19,8099,,0.013170468620955944,
19,8149,,0.019062912091612816,
19,8199,,0.013811718672513962,
19,8249,,0.01601487398147583,
19,8299,,0.013792422600090504,
19,8349,,0.02038400061428547,
19,8399,,0.014101192355155945,
19,8449,,0.013153164647519588,
19,8479,,,0.10738402605056763
19,8479,0.015640921890735626,,
20,8499,,0.014872060157358646,
20,8549,,0.012629091739654541,
20,8599,,0.019936854019761086,
20,8649,,0.012587148696184158,
20,8699,,0.016938036307692528,
20,8749,,0.011582120321691036,
20,8799,,0.011121746152639389,
20,8849,,0.0158784668892622,
20,8899,,0.014156278222799301,
20,8903,,,0.11295828968286514
20,8903,0.015634866431355476,,
21,8949,,0.016843700781464577,
21,8999,,0.01953299157321453,
21,9049,,0.012766794301569462,
21,9099,,0.012928757816553116,
21,9149,,0.015291324816644192,
21,9199,,0.012876935303211212,
21,9249,,0.019712066277861595,
21,9299,,0.01895994506776333,
21,9327,,,0.1038893461227417
21,9327,0.015856854617595673,,
22,9349,,0.019840525463223457,
22,9399,,0.01898067630827427,
22,9449,,0.013453560881316662,
22,9499,,0.016849732026457787,
22,9549,,0.01126120612025261,
22,9599,,0.016951389610767365,
22,9649,,0.014417537488043308,
22,9699,,0.014444559812545776,
22,9749,,0.01672491617500782,
22,9751,,,0.10117707401514053
22,9751,0.015748057514429092,,
23,9799,,0.0137683330103755,
23,9849,,0.011469751596450806,
23,9899,,0.020628763362765312,
23,9949,,0.011751383543014526,
23,9999,,0.019622018560767174,
23,10049,,0.0193194467574358,
23,10099,,0.011757425963878632,
23,10149,,0.011645722202956676,
23,10175,,,0.094141386449337
23,10175,0.01566905342042446,,
24,10199,,0.014778162352740765,
24,10249,,0.019070656970143318,
24,10299,,0.01215935219079256,
24,10349,,0.01376049593091011,
24,10399,,0.011498828418552876,
24,10449,,0.02451155334711075,
24,10499,,0.011916168965399265,
24,10549,,0.012814617715775967,
24,10599,,0.015085665509104729,
24,10599,,,0.10991787165403366
24,10599,0.015620945021510124,,
25,10649,,0.01525344792753458,
25,10699,,0.01079898327589035,
25,10749,,0.014737583696842194,
25,10799,,0.01504302117973566,
25,10849,,0.012169353663921356,
25,10899,,0.014711924828588963,
25,10949,,0.01640888676047325,
25,10999,,0.014581085182726383,
25,11023,,,0.10061565786600113
25,11023,0.01556907594203949,,
26,11049,,0.019928084686398506,
26,11099,,0.014675839804112911,
26,11149,,0.01233387365937233,
26,11199,,0.011833247728645802,
26,11249,,0.01466913241893053,
26,11299,,0.017783720046281815,
26,11349,,0.015282061882317066,
26,11399,,0.018102439120411873,
26,11447,,,0.09469959884881973
26,11447,0.015313464216887951,,
27,11449,,0.012097686529159546,
27,11499,,0.011263174004852772,
27,11549,,0.011616729199886322,
27,11599,,0.015375454910099506,
27,11649,,0.017762405797839165,
27,11699,,0.019321592524647713,
27,11749,,0.0115834204480052,
27,11799,,0.017875690013170242,
27,11849,,0.012066029943525791,
27,11871,,,0.09518477320671082
27,11871,0.015227309428155422,,
28,11899,,0.015376050025224686,
28,11949,,0.012595273554325104,
28,11999,,0.016883665695786476,
28,12049,,0.012278464622795582,
28,12099,,0.019759822636842728,
28,12149,,0.021013321354985237,
28,12199,,0.020180730149149895,
28,12249,,0.009769310243427753,
28,12295,,,0.10989034175872803
28,12295,0.01520997378975153,,
29,12299,,0.016201799735426903,
29,12349,,0.016130780801177025,
29,12399,,0.013385473750531673,
29,12449,,0.013448200188577175,
29,12499,,0.013326122425496578,
29,12549,,0.01727238856256008,
29,12599,,0.011502574197947979,
29,12649,,0.024236271157860756,
29,12699,,0.011704831384122372,
29,12719,,,0.1039503663778305
29,12719,0.015456221997737885,,
30,12749,,0.01530264038592577,
30,12799,,0.018465543165802956,
30,12849,,0.021273039281368256,
30,12899,,0.017451947554945946,
30,12949,,0.015210848301649094,
30,12999,,0.012978126294910908,
30,13049,,0.015737341716885567,
30,13099,,0.019133063033223152,
30,13143,,,0.10865363478660583
30,13143,0.015380374155938625,,
31,13149,,0.017400559037923813,
31,13199,,0.021450161933898926,
31,13249,,0.02291467785835266,
31,13299,,0.020279325544834137,
31,13349,,0.011182763613760471,
31,13399,,0.015546008013188839,
31,13449,,0.01596488617360592,
31,13499,,0.014074742794036865,
31,13549,,0.011465419083833694,
31,13567,,,0.10526321828365326
31,13567,0.015191216953098774,,
32,13599,,0.01114990096539259,
32,13649,,0.01022933516651392,
32,13699,,0.013066009618341923,
32,13749,,0.012576696462929249,
32,13799,,0.013701234012842178,
32,13849,,0.018181810155510902,
32,13899,,0.014838595874607563,
32,13949,,0.017308123409748077,
32,13991,,,0.09802865982055664
32,13991,0.015451144427061081,,
33,13999,,0.0086330221965909,
33,14049,,0.011925864033401012,
33,14099,,0.017017045989632607,
33,14149,,0.01431651134043932,
33,14199,,0.017379576340317726,
33,14249,,0.013132356107234955,
33,14299,,0.011507061310112476,
33,14349,,0.0185343436896801,
33,14399,,0.01646280847489834,
33,14415,,,0.08621606975793839
33,14415,0.015119784511625767,,
34,14449,,0.015213876962661743,
34,14499,,0.015885498374700546,
34,14549,,0.015003572218120098,
34,14599,,0.018366368487477303,
34,14649,,0.014919771812856197,
34,14699,,0.013753223232924938,
34,14749,,0.016984527930617332,
34,14799,,0.012335729785263538,
34,14839,,,0.11991791427135468
34,14839,0.015238947235047817,,
35,14849,,0.01712946407496929,
35,14899,,0.013469033874571323,
35,14949,,0.011671092361211777,
35,14999,,0.010194873437285423,
35,15049,,0.013169785030186176,
35,15099,,0.014649782329797745,
35,15149,,0.015945861116051674,
35,15199,,0.010995320975780487,
35,15249,,0.01570599526166916,
35,15263,,,0.09891814738512039
35,15263,0.015207422897219658,,
36,15299,,0.020139513537287712,
36,15349,,0.010463005863130093,
36,15399,,0.01385914534330368,
36,15449,,0.016092615202069283,
36,15499,,0.011265795677900314,
36,15549,,0.015911610797047615,
36,15599,,0.02503448911011219,
36,15649,,0.010623921640217304,
36,15687,,,0.1039738729596138
36,15687,0.015181119553744793,,
37,15699,,0.014190281741321087,
37,15749,,0.019346939399838448,
37,15799,,0.01673360913991928,
37,15849,,0.011637878604233265,
37,15899,,0.010195338167250156,
37,15949,,0.02377077378332615,
37,15999,,0.02232483960688114,
37,16049,,0.015053766779601574,
37,16099,,0.01276462059468031,
37,16111,,,0.09575223922729492
37,16111,0.014936449006199837,,
38,16149,,0.013864897191524506,
38,16199,,0.013385649770498276,
38,16249,,0.01635975018143654,
38,16299,,0.01544476579874754,
38,16349,,0.023416714742779732,
38,16399,,0.016423599794507027,
38,16449,,0.014524088241159916,
38,16499,,0.012317179702222347,
38,16535,,,0.1185697540640831
38,16535,0.014805101789534092,,
39,16549,,0.01632969081401825,
39,16599,,0.011707873083651066,
39,16649,,0.014683862216770649,
39,16699,,0.012128562666475773,
39,16749,,0.016297364607453346,
39,16799,,0.013376089744269848,
39,16849,,0.01343806553632021,
39,16899,,0.01492141094058752,
39,16949,,0.01739748753607273,
39,16959,,,0.12664064764976501
39,16959,0.01487431488931179,,
40,16999,,0.014037641696631908,
40,17049,,0.017684511840343475,
40,17099,,0.020501816645264626,
40,17149,,0.015013575553894043,
40,17199,,0.016558712348341942,
40,17249,,0.012670011259615421,
40,17299,,0.01809237338602543,
40,17349,,0.014173171482980251,
40,17383,,,0.08528822660446167
40,17383,0.015010329894721508,,
41,17399,,0.013242673128843307,
41,17449,,0.019029971212148666,
41,17499,,0.012149578891694546,
41,17549,,0.01800268515944481,
41,17599,,0.010095417499542236,
41,17649,,0.014793348498642445,
41,17699,,0.016103127971291542,
41,17749,,0.013421103358268738,
41,17799,,0.012526549398899078,
41,17807,,,0.10078173875808716
41,17807,0.014967154711484909,,
42,17849,,0.019848046824336052,
42,17899,,0.016799582168459892,
42,17949,,0.011336893774569035,
42,17999,,0.014149640686810017,
42,18049,,0.012001164257526398,
42,18099,,0.013937936164438725,
42,18149,,0.010903500020503998,
42,18199,,0.02212010882794857,
42,18231,,,0.12539108097553253
42,18231,0.015191043727099895,,
43,18249,,0.011675800196826458,
43,18299,,0.017585579305887222,
43,18349,,0.01462487131357193,
43,18399,,0.01946781389415264,
43,18449,,0.014035635627806187,
43,18499,,0.009462284855544567,
43,18549,,0.020384246483445168,
43,18599,,0.017178785055875778,
43,18649,,0.013886389322578907,
43,18655,,,0.11113184690475464
43,18655,0.014897400513291359,,
44,18699,,0.01452711597084999,
44,18749,,0.010104884393513203,
44,18799,,0.010876392014324665,
44,18849,,0.018233446404337883,
44,18899,,0.016888637095689774,
44,18949,,0.013248833827674389,
44,18999,,0.010563439689576626,
44,19049,,0.01409351546317339,
44,19079,,,0.1408928632736206
44,19079,0.014749161899089813,,
45,19099,,0.02111922949552536,
45,19149,,0.014128212817013264,
45,19199,,0.012082311324775219,
45,19249,,0.011892526410520077,
45,19299,,0.016170000657439232,
45,19349,,0.01240673940628767,
45,19399,,0.011111139319837093,
45,19449,,0.014264908619225025,
45,19499,,0.016023436561226845,
45,19503,,,0.1405905932188034
45,19503,0.01507996954023838,,
46,19549,,0.015537532977759838,
46,19599,,0.018121900036931038,
46,19649,,0.011532890610396862,
46,19699,,0.01362641155719757,
46,19749,,0.01628871262073517,
46,19799,,0.018433265388011932,
46,19849,,0.012131213210523129,
46,19899,,0.012765814550220966,
46,19927,,,0.10020142048597336
46,19927,0.014807510189712048,,
47,19949,,0.013694380410015583,
47,19999,,0.013353767804801464,
47,20049,,0.012586954049766064,
47,20099,,0.01721809245646,
47,20149,,0.009881965816020966,
47,20199,,0.014142394065856934,
47,20249,,0.01748882420361042,
47,20299,,0.012164573185145855,
47,20349,,0.011196836829185486,
47,20351,,,0.10536934435367584
47,20351,0.014874393120408058,,
48,20399,,0.018710434436798096,
48,20449,,0.015605294145643711,
48,20499,,0.011908297426998615,
48,20549,,0.012080592103302479,
48,20599,,0.021248502656817436,
48,20649,,0.012449774891138077,
48,20699,,0.0093662329018116,
48,20749,,0.017761116847395897,
48,20775,,,0.12559030950069427
48,20775,0.014867845922708511,,
49,20799,,0.022016016766428947,
49,20849,,0.013023920357227325,
49,20899,,0.01564377173781395,
49,20949,,0.014903402887284756,
49,20999,,0.00974702276289463,
49,21049,,0.020121430978178978,
49,21099,,0.014101731590926647,
49,21149,,0.01319515984505415,
49,21199,,0.016965026035904884,
49,21199,,,0.1230744794011116
49,21199,0.014950161799788475,,
50,21249,,0.017309142276644707,
50,21299,,0.016898447647690773,
