epoch,step,train_loss_epoch,train_loss_step,val_loss
0,49,,0.020398570224642754,
0,99,,0.024969451129436493,
0,149,,0.019707011058926582,
0,199,,0.026244143024086952,
0,249,,0.023423591628670692,
0,299,,0.01582837849855423,
0,349,,0.023641766980290413,
0,399,,0.01821778155863285,
0,449,,0.020248664543032646,
0,499,,0.0157515499740839,
0,533,,,0.03220491483807564
0,533,0.019481638446450233,,
1,549,,0.017028534784913063,
1,599,,0.014591488987207413,
1,649,,0.014741246588528156,
1,699,,0.018542161211371422,
1,749,,0.01498100534081459,
1,799,,0.020822757855057716,
1,849,,0.025633489713072777,
1,899,,0.01605304516851902,
1,949,,0.015279167331755161,
1,999,,0.020275143906474113,
1,1049,,0.023244529962539673,
1,1067,,,0.0365530289709568
1,1067,0.019714217633008957,,
2,1099,,0.015677861869335175,
2,1149,,0.019235650077462196,
2,1199,,0.01801210828125477,
2,1249,,0.025625692680478096,
2,1299,,0.01823689602315426,
2,1349,,0.014527828432619572,
2,1399,,0.017803559079766273,
2,1449,,0.02799994684755802,
2,1499,,0.022412508726119995,
2,1549,,0.02203495055437088,
2,1599,,0.01617288775742054,
2,1601,,,0.0334915891289711
2,1601,0.019632020965218544,,
3,1649,,0.019710993394255638,
3,1699,,0.022453492507338524,
3,1749,,0.019039377570152283,
3,1799,,0.018771938979625702,
3,1849,,0.026072820648550987,
3,1899,,0.016589131206274033,
3,1949,,0.018624210730195045,
3,1999,,0.026377372443675995,
3,2049,,0.016614185646176338,
3,2099,,0.016317293047904968,
3,2135,,,0.03515548259019852
3,2135,0.01961543597280979,,
4,2149,,0.022423528134822845,
4,2199,,0.014757808297872543,
4,2249,,0.017290862277150154,
4,2299,,0.021617280319333076,
4,2349,,0.018200140446424484,
4,2399,,0.017288019880652428,
4,2449,,0.015322756953537464,
4,2499,,0.017551302909851074,
4,2549,,0.02105637453496456,
4,2599,,0.021127687767148018,
4,2649,,0.019826792180538177,
4,2669,,,0.03130589425563812
4,2669,0.019739586859941483,,
5,2699,,0.023332960903644562,
5,2749,,0.019975069910287857,
5,2799,,0.01914386823773384,
5,2849,,0.015245061367750168,
5,2899,,0.020142728462815285,
5,2949,,0.022749163210392,
5,2999,,0.01756921224296093,
5,3049,,0.019249748438596725,
